Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Year
39187,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2006-04-20,Parts per billion,10.090909,19.0,6,18,Parts per million,0.026333,0.033,12,28,Parts per billion,1.095238,2.0,1,3.0,Parts per million,0.222727,0.4,6,,2006
70428,36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2002-07-26,Parts per billion,13.833333,30.0,21,28,Parts per million,0.020708,0.032,9,27,Parts per billion,3.15,4.0,8,,Parts per million,0.020833,0.2,22,,2002
89711,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2002-02-25,Parts per billion,9.833333,15.0,6,14,Parts per million,0.02125,0.026,0,22,Parts per billion,0.0,0.0,2,,Parts per million,0.091667,0.1,0,1.0,2002
24936,6,73,1007,"330A 12TH AVE., SAN DIEGO, CA. 92112",California,San Diego,San Diego,2004-11-09,Parts per billion,31.428571,48.0,9,45,Parts per million,0.009417,0.02,13,17,Parts per billion,7.095238,16.0,9,23.0,Parts per million,1.175,1.4,2,16.0,2004
29640,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2013-02-25,Parts per billion,22.082609,38.9,22,36,Parts per million,0.0205,0.046,11,43,Parts per billion,0.414286,0.9,8,,Parts per million,0.547826,1.1,7,,2013
88584,35,1,23,4700A SAN MATEO NE,New Mexico,Bernalillo,Albuquerque,2014-11-12,Parts per billion,9.15,16.1,7,15,Parts per million,0.021042,0.024,9,22,Parts per billion,0.3,0.5,14,,Parts per million,0.175,0.2,0,2.0,2014
93297,42,79,1101,CHILWICK & WASHINGTON STS,Pennsylvania,Luzerne,Wilkes-Barre,2007-10-28,Parts per billion,2.416667,14.0,23,13,Parts per million,0.022042,0.031,9,26,Parts per billion,0.6375,2.0,2,,Parts per million,0.0,0.0,0,0.0,2007
7821,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2011-09-23,Parts per billion,11.175,26.0,22,25,Parts per million,0.015625,0.032,11,27,Parts per billion,0.7625,2.1,23,,Parts per million,0.525,0.8,23,9.0,2011
55724,25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2006-08-11,Parts per billion,9.347826,17.0,23,16,Parts per million,0.016958,0.026,9,22,Parts per billion,1.208333,5.0,5,7.0,Parts per million,0.433333,0.5,0,6.0,2006
28074,6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2002-09-08,Parts per billion,23.521739,41.0,21,39,Parts per million,0.023208,0.051,11,43,Parts per billion,4.043478,7.0,17,10.0,Parts per million,0.76087,1.5,23,,2002
20119,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2005-01-01,Parts per billion,14.043478,25.0,20,24,Parts per million,0.017125,0.036,10,31,Parts per billion,1.371429,2.3,23,,Parts per million,0.761111,1.4,6,16.0,2005
50292,9,5,5,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,2011-07-18,Parts per billion,1.875,3.0,0,3,Parts per million,0.043667,0.05,0,42,Parts per billion,1.925,5.2,5,,Parts per million,0.174583,0.22,15,,2011
39490,6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2013-09-19,Parts per billion,4.347826,12.0,7,11,Parts per million,0.024042,0.035,10,32,Parts per billion,0.8,1.0,5,,Parts per million,0.2,0.3,7,,2013
97402,80,2,3,"13891 CAJEME, LA MESA",Country Of Mexico,BAJA CALIFORNIA NORTE,Tijuana,2006-03-25,Parts per billion,26.0,62.0,8,60,Parts per million,0.016833,0.029,9,25,Parts per billion,0.5,1.0,11,,Parts per million,1.366667,2.6,2,30.0,2006
15465,33,15,18,150 Pillsbury Rd,New Hampshire,Rockingham,Not in a city,2016-02-16,Parts per billion,10.783333,22.7,5,21,Parts per million,0.028083,0.042,14,39,Parts per billion,1.125,1.6,8,,Parts per million,0.308333,0.4,10,5.0,2016
26911,6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2005-11-23,Parts per billion,42.347826,69.0,12,67,Parts per million,0.016167,0.029,12,25,Parts per billion,5.217391,10.0,4,14.0,Parts per million,1.529167,2.1,10,24.0,2005
96322,40,1,9009,"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",Oklahoma,Adair,Cherry Tree,2011-05-08,Parts per billion,1.945455,2.4,0,2,Parts per million,0.03725,0.044,6,37,Parts per billion,1.614286,2.0,11,,Parts per million,0.122091,0.149,11,,2011
49595,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2012-02-01,Parts per billion,21.141667,39.3,5,37,Parts per million,0.0185,0.03,10,25,Parts per billion,0.983333,1.6,9,1.0,Parts per million,0.291667,0.4,0,5.0,2012
71486,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,2007-09-12,Parts per billion,16.166667,42.0,21,40,Parts per million,0.02325,0.041,10,35,Parts per billion,0.85,1.0,11,,Parts per million,0.208333,0.7,22,,2007
99861,48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,2009-08-24,Parts per billion,11.8875,16.0,6,15,Parts per million,0.02075,0.034,12,29,Parts per billion,2.129167,3.1,14,4.0,Parts per million,0.1625,0.19,18,,2009
28839,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2010-12-09,Parts per billion,23.430435,45.3,8,42,Parts per million,0.008792,0.017,9,14,Parts per billion,0.871429,1.6,8,,Parts per million,0.883333,1.4,2,16.0,2010
59294,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,2006-01-14,Parts per billion,10.875,29.0,13,27,Parts per million,0.020792,0.03,23,25,Parts per billion,1.6125,5.3,14,,Parts per million,0.333333,0.7,0,8.0,2006
114595,48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,2012-06-08,Parts per billion,16.2125,37.1,19,35,Parts per million,0.030417,0.047,8,40,Parts per billion,2.016667,6.4,9,9.0,Parts per million,0.195833,0.3,19,3.0,2012
101215,40,109,1037,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,2014-07-20,Parts per billion,2.125,4.0,6,4,Parts per million,0.032571,0.038,6,35,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.204167,0.3,20,,2014
28173,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2011-03-11,Parts per billion,22.655556,38.0,1,36,Parts per million,0.0238,0.052,10,44,Parts per billion,0.72,0.9,14,,Parts per million,0.653333,1.0,7,11.0,2011
100835,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2007-06-24,Parts per billion,4.909091,9.0,23,8,Parts per million,0.023292,0.034,16,29,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3625,0.4,0,5.0,2007
6770,6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,2004-03-27,Parts per billion,8.086957,20.0,21,19,Parts per million,0.02475,0.037,9,31,Parts per billion,1.045455,2.0,11,3.0,Parts per million,0.491304,0.8,21,,2004
13129,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2012-06-07,Parts per billion,3.808696,9.0,5,8,Parts per million,0.035125,0.043,11,36,Parts per billion,0.3,0.7,11,,Parts per million,0.2,0.2,0,2.0,2012
159,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2007-02-09,Parts per billion,34.208333,52.0,19,49,Parts per million,0.008125,0.021,9,18,Parts per billion,3.8125,8.0,23,,Parts per million,0.941667,2.0,23,23.0,2007
43694,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2004-10-18,Parts per billion,12.833333,21.0,8,20,Parts per million,0.005208,0.012,0,10,Parts per billion,0.4,2.6,2,,Parts per million,0.2625,0.3,9,3.0,2004
73967,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2013-11-14,Parts per billion,3.45,8.5,12,8,Parts per million,0.0205,0.023,0,19,Parts per billion,0.4125,0.5,14,,Parts per million,0.141667,0.2,12,2.0,2013
80915,42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2001-04-18,Parts per billion,18.0,29.0,7,27,Parts per million,0.02275,0.027,13,23,Parts per billion,0.0,0.0,2,,Parts per million,0.395833,0.6,6,,2001
25252,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2012-05-11,Parts per billion,3.152174,6.2,6,6,Parts per million,0.04475,0.049,9,42,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.065217,0.1,5,,2012
95284,42,79,1101,CHILWICK & WASHINGTON STS,Pennsylvania,Luzerne,Wilkes-Barre,2008-07-20,Parts per billion,7.041667,17.0,0,16,Parts per million,0.042958,0.065,9,67,Parts per billion,4.4375,9.0,11,,Parts per million,0.045833,0.1,0,1.0,2008
99179,42,11,11,1059 Arnold Road,Pennsylvania,Berks,Not in a city,2012-02-18,Parts per billion,7.875,25.0,7,24,Parts per million,0.028833,0.035,10,30,Parts per billion,1.775,3.0,17,,Parts per million,0.266667,0.3,0,3.0,2012
60242,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2004-07-25,Parts per billion,3.666667,7.0,20,7,Parts per million,0.039583,0.056,10,47,Parts per billion,1.775,6.3,2,,Parts per million,0.341043,0.411,20,,2004
79374,32,31,16,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,2011-08-17,Parts per billion,10.791667,17.9,6,16,Parts per million,0.035625,0.046,9,39,Parts per billion,0.352174,0.7,10,0.0,Parts per million,0.157609,0.223,7,,2011
52840,21,111,51,"7201 WATSON LN, WATSON LN ELEMENTARY SCH",Kentucky,Jefferson,Louisville,2000-04-18,Parts per billion,15.541667,27.0,19,25,Parts per million,0.009792,0.016,11,14,Parts per billion,6.0,10.6,23,,Parts per million,0.791667,1.0,20,,2000
87431,42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,2008-10-17,Parts per billion,10.5,21.0,22,20,Parts per million,0.008375,0.016,8,14,Parts per billion,1.333333,6.0,16,9.0,Parts per million,0.0,0.0,0,,2008
52886,21,111,51,"7201 WATSON LN, WATSON LN ELEMENTARY SCH",Kentucky,Jefferson,Louisville,2000-04-30,Parts per billion,20.0,57.0,20,54,Parts per million,0.036917,0.076,11,101,Parts per billion,9.041667,36.0,16,51.0,Parts per million,0.854167,1.8,20,,2000
66211,40,71,9003,"RT 1, BOX 1980  PONCA CITY, OK  74601",Oklahoma,Kay,Ponca City,2003-08-19,Parts per billion,3.695652,6.0,7,6,Parts per million,0.054042,0.068,10,77,Parts per billion,1.114286,2.0,17,,Parts per million,0.008333,0.1,22,1.0,2003
69745,25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2008-05-31,Parts per billion,9.291667,14.0,19,13,Parts per million,0.041292,0.058,0,49,Parts per billion,0.675,1.5,2,,Parts per million,0.0,0.0,0,,2008
51114,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2001-07-16,Parts per billion,13.166667,22.0,7,21,Parts per million,0.037208,0.049,12,42,Parts per billion,0.6375,1.0,8,,Parts per million,0.291667,0.4,12,5.0,2001
24838,6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2006-05-15,Parts per billion,27.227273,67.0,0,65,Parts per million,0.043583,0.066,14,71,Parts per billion,0.181818,1.0,4,1.0,Parts per million,0.379167,0.5,1,6.0,2006
51732,9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,2011-07-29,Parts per billion,14.791667,29.0,6,27,Parts per million,0.035583,0.041,14,35,Parts per billion,1.6625,5.7,8,,Parts per million,0.210455,0.27,23,,2011
14057,6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,2013-02-02,Parts per billion,11.73913,23.6,21,22,Parts per million,0.017708,0.025,12,21,Parts per billion,0.536364,1.4,14,1.0,Parts per million,0.475,0.7,0,8.0,2013
51348,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2012-08-09,Parts per billion,15.25,23.0,23,22,Parts per million,0.04625,0.072,10,90,Parts per billion,1.666667,2.0,3,3.0,Parts per million,0.495455,0.6,5,,2012
58685,15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2011-02-12,Parts per billion,2.666667,13.0,18,12,Parts per million,0.027042,0.034,0,29,Parts per billion,0.1,0.1,11,,Parts per million,0.5,0.5,0,6.0,2011
4471,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2012-02-14,Parts per billion,9.825,19.2,5,18,Parts per million,0.016875,0.021,7,18,Parts per billion,0.95,1.3,17,,Parts per million,0.770833,1.3,0,15.0,2012
89060,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2014-03-21,Parts per billion,14.708333,33.7,23,31,Parts per million,0.031667,0.042,8,39,Parts per billion,2.15,3.2,5,,Parts per million,0.308333,0.4,22,5.0,2014
3891,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2004-03-22,Parts per billion,8.863636,13.0,7,12,Parts per million,0.027042,0.031,8,26,Parts per billion,0.142857,1.0,0,1.0,Parts per million,0.354167,0.4,0,5.0,2004
79713,34,13,3,360 Clinton Avenue,New Jersey,Essex,Newark,2012-06-04,Parts per billion,12.083333,31.0,7,29,Parts per million,0.019833,0.028,17,24,Parts per billion,0.178261,2.2,7,3.0,Parts per million,0.220833,0.3,9,3.0,2012
48162,20,107,2,COUNTY RD 1103 .7 MI SOUTH OF K-52,Kansas,Linn,Not in a city,2003-10-09,Parts per billion,4.791667,7.0,1,7,Parts per million,0.030958,0.039,10,33,Parts per billion,0.043478,1.0,2,1.0,Parts per million,0.075,0.1,0,,2003
67007,36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2002-01-24,Parts per billion,30.625,39.0,10,37,Parts per million,0.001583,0.008,22,7,Parts per billion,18.3375,29.0,8,,Parts per million,1.195833,1.4,13,16.0,2002
54653,26,81,20,1179 MONROE NW,Michigan,Kent,Grand Rapids,2005-07-24,Parts per billion,5.833333,12.0,0,11,Parts per million,0.052917,0.076,11,101,Parts per billion,1.275,4.3,17,,Parts per million,0.270833,0.4,8,5.0,2005
37913,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2015-12-30,Parts per billion,0.695652,1.0,0,1,Parts per million,0.035792,0.038,9,35,Parts per billion,0.042857,0.3,5,,Parts per million,0.258333,0.3,0,3.0,2015
116225,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2014-08-27,Parts per billion,10.0375,25.4,23,24,Parts per million,0.039083,0.054,10,50,Parts per billion,0.720833,3.8,9,4.0,Parts per million,0.248042,0.328,6,,2014
73064,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2013-04-01,Parts per billion,2.179167,3.7,17,3,Parts per million,0.043875,0.046,20,39,Parts per billion,0.7125,0.9,14,,Parts per million,0.175792,0.212,6,,2013
79698,32,31,16,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,2011-11-06,Parts per billion,10.304167,20.7,5,19,Parts per million,0.022667,0.033,9,28,Parts per billion,0.066667,0.2,10,0.0,Parts per million,0.218792,0.295,6,,2011
1181,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2000-11-03,Parts per billion,35.333333,49.0,0,46,Parts per million,0.006167,0.013,9,11,Parts per billion,1.166667,4.0,0,6.0,Parts per million,1.291667,1.9,6,22.0,2000
14275,6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,2009-01-20,Parts per billion,20.0,41.0,17,39,Parts per million,0.017042,0.033,9,28,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.770833,0.9,0,10.0,2009
43252,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2003-05-23,Parts per billion,10.809524,15.0,9,14,Parts per million,0.022583,0.033,11,28,Parts per billion,0.0,0.0,2,,Parts per million,0.370833,0.4,6,,2003
73921,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2013-11-03,Parts per billion,0.9125,4.0,22,4,Parts per million,0.027708,0.03,8,25,Parts per billion,0.275,0.4,22,0.0,Parts per million,0.1,0.1,0,1.0,2013
29276,6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,2012-10-17,Parts per billion,14.045455,37.0,18,35,Parts per million,0.021125,0.043,9,36,Parts per billion,0.333333,0.5,2,,Parts per million,0.298636,0.723,21,,2012
76362,42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2005-05-25,Parts per billion,12.125,20.0,7,19,Parts per million,0.013083,0.016,0,14,Parts per billion,1.2,1.6,23,,Parts per million,0.3,0.4,9,5.0,2005
1861,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2002-10-10,Parts per billion,33.333333,61.0,18,58,Parts per million,0.017667,0.049,9,42,Parts per billion,2.175,3.6,23,,Parts per million,0.95,1.9,1,22.0,2002
34732,6,71,2002,"14360 ARROW BLVD., FONTANA",California,San Bernardino,Fontana,2011-01-13,Parts per billion,28.445455,39.0,17,37,Parts per million,0.008833,0.021,9,18,Parts per billion,0.828571,1.3,8,,Parts per million,0.568182,1.4,7,,2011
82080,42,133,8,HILL ST.,Pennsylvania,York,York,2000-07-11,Parts per billion,15.958333,43.0,21,41,Parts per million,0.02775,0.054,11,46,Parts per billion,5.6,13.0,14,,Parts per million,0.1625,0.6,21,,2000
13237,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2010-06-22,Parts per billion,7.391304,14.0,20,13,Parts per million,0.027458,0.042,9,36,Parts per billion,0.042857,0.3,14,,Parts per million,0.3,0.3,0,3.0,2010
55294,11,1,43,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,2014-09-08,Parts per billion,10.0,25.2,6,24,Parts per million,0.019083,0.027,11,25,Parts per billion,0.325,0.7,20,,Parts per million,0.233333,0.3,7,3.0,2014
56444,29,510,86,"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115",Missouri,St. Louis City,St. Louis,2003-09-29,Parts per billion,16.125,33.0,19,31,Parts per million,0.012208,0.031,9,26,Parts per billion,2.2,3.0,23,,Parts per million,0.6375,1.6,21,,2003
95742,42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2007-07-06,Parts per billion,15.458333,34.0,21,32,Parts per million,0.025708,0.044,11,37,Parts per billion,1.391304,4.0,8,6.0,Parts per million,0.152174,0.4,20,,2007
57198,15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2012-04-11,Parts per billion,3.291667,10.0,6,9,Parts per million,0.032833,0.037,8,31,Parts per billion,0.070833,0.2,10,0.0,Parts per million,0.164542,0.236,6,,2012
50146,20,107,2,COUNTY RD 1103 .7 MI SOUTH OF K-52,Kansas,Linn,Not in a city,2002-01-19,Parts per billion,4.666667,13.0,9,12,Parts per million,0.025708,0.03,0,25,Parts per billion,0.25,1.0,11,1.0,Parts per million,0.129167,0.3,9,,2002
18169,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2009-12-29,Parts per billion,35.086957,51.0,8,48,Parts per million,0.007083,0.021,9,18,Parts per billion,0.814286,1.6,8,,Parts per million,0.779167,1.1,1,13.0,2009
84819,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2009-04-02,Parts per billion,7.083333,15.0,6,14,Parts per million,0.031833,0.049,11,42,Parts per billion,2.8,3.6,14,,Parts per million,0.325,0.5,0,,2009
68189,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2004-09-04,Parts per billion,8.5,17.0,10,16,Parts per million,0.02725,0.058,10,49,Parts per billion,3.583333,33.0,11,47.0,Parts per million,0.216667,0.3,1,3.0,2004
23127,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2009-08-22,Parts per billion,17.434783,50.0,5,47,Parts per million,0.033792,0.058,10,49,Parts per billion,1.0,1.0,2,,Parts per million,0.416667,0.7,7,8.0,2009
62296,36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2003-01-19,Parts per billion,29.791667,45.0,0,42,Parts per million,0.01325,0.021,23,18,Parts per billion,21.541667,35.0,10,50.0,Parts per million,0.279167,1.8,0,,2003
25346,6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2011-01-11,Parts per billion,23.936364,32.1,8,30,Parts per million,0.016042,0.021,12,18,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.218182,0.4,8,,2011
41090,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2013-10-29,Parts per billion,0.043478,1.0,2,1,Parts per million,0.027042,0.032,10,30,Parts per billion,1.0,1.0,5,,Parts per million,0.1,0.3,13,,2013
73585,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2007-02-20,Parts per billion,42.304348,52.0,17,49,Parts per million,0.0055,0.012,9,10,Parts per billion,17.608696,24.0,17,34.0,Parts per million,0.654167,0.8,18,9.0,2007
75343,24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,2013-06-20,Parts per billion,5.995833,24.6,5,23,Parts per million,0.038375,0.052,10,48,Parts per billion,1.1875,10.9,7,14.0,Parts per million,0.166667,0.2,0,2.0,2013
3363,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2014-12-27,Parts per billion,20.375,34.0,21,32,Parts per million,0.01175,0.028,11,26,Parts per billion,0.5,2.0,8,3.0,Parts per million,0.666667,1.1,0,13.0,2014
127660,56,21,100,NCore - North Cheyenne Soccer Complex,Wyoming,Laramie,Not in a city,2011-09-27,Parts per billion,2.7375,9.7,7,8,Parts per million,0.038708,0.047,9,40,Parts per billion,0.156522,0.4,7,0.0,Parts per million,0.030083,0.091,7,,2011
7739,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2007-09-25,Parts per billion,11.318182,22.0,7,21,Parts per million,0.027958,0.051,11,43,Parts per billion,0.619048,2.0,19,3.0,Parts per million,0.2875,0.4,7,5.0,2007
93263,42,79,1101,CHILWICK & WASHINGTON STS,Pennsylvania,Luzerne,Wilkes-Barre,2007-10-20,Parts per billion,9.25,22.0,19,21,Parts per million,0.013042,0.028,9,24,Parts per billion,7.25,17.0,9,24.0,Parts per million,0.225,0.5,23,6.0,2007
62871,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2013-07-19,Parts per billion,5.583333,9.0,1,8,Parts per million,0.032625,0.051,9,47,Parts per billion,1.166667,3.0,12,4.0,Parts per million,0.241667,0.3,0,3.0,2013
105835,42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,2015-01-09,Parts per billion,4.208333,9.0,0,8,Parts per million,0.029958,0.032,9,30,Parts per billion,1.175,2.0,2,,Parts per million,0.1,0.1,0,1.0,2015
